number,name,address,lat,lng,
19031,19031 - MANIN CRIMEE,8 RUE MANIN - 75019 PARIS,48.8830298393, 2.38634884002,
23010,23010 - VOLTAIRE (LEVALLOIS),47 RUE VOLTAIRE - 92300 LEVALLOIS-PERRET,48.891962329, 2.28420499011,
9017,09017 - TRUDAINE MARTYRS,01 RUE LALLIER - 75009 PARIS,48.881032149, 2.34077441212,
20042,20042 - PYRENEES ERMITAGE,300 RUE DES PYRENEES - 75020 PARIS,48.8721573799, 2.39173917378,
20039,20039 - COURONNES,44 BOULEVARD DE BELLEVILLE - 75020 PARIS,48.8689406429, 2.3812826011,
13055,13055 - LAGROUA,18 RUE MARIE ANDREE LAGROUA - 75013 PARIS,48.8285952839, 2.38022060627,
20029,20029 - PORTE DES LILAS,57 RUE DES FRERES FLAVIEN - 75020 PARIS,48.8780992764, 2.41104629853,
5008,05008 - ST GERMAIN-DANTE,9 RUE DE DANTE - 75005 PARIS,48.8509772298, 2.34607682591,
6021,06021 - BONAPARTE BEAUX ARTS,17 RUE DES BEAUX ARTS - 75006 PARIS,48.8564374097, 2.33479762295,
6027,06027 - VAUGIRARD DESGOFFE,2 RUE BLAISE DESGOFFE - 75006 PARIS,48.8461298915, 2.32424057814,
20044,20044 - DAVOUT VOLGA,63 BOULEVARD DAVOUT / ANGLE 84 RUE VOLGA 75020 PARIS,48.85291968, 2.41052290978,
13042,13042 - NATIONALE BACH,150 RUE NATIONALE - 75013 PARIS,48.8309574641, 2.36410705325,
10012,10012 - VINAIGRIERS,58 RUE DES VINAIGRIERS - 75010 PARIS,48.8732678412, 2.35932361343,
15051,15051 - ROLLET,1 PLACE HENRI ROLLET - 75015 PARIS,48.8359810045, 2.29346711913,
8012,08012 - CLICHY,10 BOULEVARD DES BATIGNOLLES SUR TPC - 75008 PARIS,48.8833180444, 2.32620717539,
14031,14031 - DIDOT CHATEAU,13 RUE DIDOT - 75014 PARIS,48.8337, 2.3215,
20117,20117 - SAINT FARGEAU MORTIER,72 RUE SAINT-FARGEAU - 75020 PARIS,48.872747269, 2.4082034543,
2010,02010 - BOULEVARD MONTMARTRE,21 RUE D'UZES - 75002 PARIS,48.8707757573, 2.34316333439,
9027,09027 - FONTAINE DOUAI,24 RUE DE DOUAI - 75009 PARIS,48.8823532598, 2.33326337275,
17105,17105 - PALADINES,18 BOULEVARD D'AURELLE DE PALADINES - 75017 PARIS,48.8834980819, 2.28201558963,
17040,17040 - TERNES PEREIRE,227 BOULEVARD PEREIRE SUR TPC - 75017 PARIS,48.8798132183, 2.28795645234,
41203,41203 - STALINGRAD (FONTENAY SOUS BOIS),14 AVENUE STALINGRAD - 94120 FONTENAY SOUS BOIS,48.8501252321, 2.45552917211,
34011,34011 - DHALENNE (SAINT OUEN),FACE AU 61 RUE ALBERT DHALENNE - 93400 SAINT OUEN,48.9141883124, 2.33208283587,
31706,31706 - CHATEAU (BAGNOLET),RUE DU CHATEAU - 93170 BAGNOLET,48.8630254923, 2.41562220418,
15009,15009 - SUFFREN,140 AVENUE DE SUFFREN - 75015 PARIS,48.8471756149, 2.3070521476,
14004,14004 - PORT ROYAL COCHIN,111 BD PORT ROYAL - 75014 PARIS,48.8384318255, 2.34079466687,
8001,08001 - PETIT PALAIS,AV. DUTUIT - 75008 PARIS,48.8668438033, 2.31577971341,
18029,18029 - POTEAU,1 RUE EMILE BLEMONT - 75018 PARIS,48.8945309045, 2.34154133909,
14122,14122 - BRUNE,1 RUE DU COLONEL MONTEIL - 75014 PARIS,48.8265029331, 2.30927479983,
12030,12030 - WATTIGNIES,245 RUE DE CHARENTON - 75012 PARIS,48.8366757964, 2.39179585556,
6013,06013 - JACQUES CALLOT,1 RUE JACQUES CALLOT - 75006 PARIS,48.8552546878, 2.33753933406,
8113,08113 - PLACE ST AUGUSTIN,5 PLACE SAINT AUGUSTIN - 75008 PARIS,48.8749231098, 2.31939514438,
21310,21310 - KLEBER (ISSY LES MOULINEAUX),4 RUE KLEBER - 92130 ISSY LES MOULINEAUX,48.8269297674, 2.27225043196,
15114,15114 - PASTEUR COTENTIN,FACE 1 RUE DU COTENTIN - 75015 PARIS,48.83893691, 2.31616841206,
11013,11013 - NATION VOLTAIRE,5 PLACE DE LA NATION - 75011 PARIS,48.8492766382, 2.39493447775,
19017,19017 - PARC DE LA VILLETTE,197 AVENUE JEAN JAURES - 75019 PARIS,48.888368942, 2.39099165938,
12003,12003 - QUAI DE LA RAPEE,FACE 98 QUAI DE LA RAPEE - 75012 PARIS,48.8458869464, 2.36689679377,
12010,12010 - MICHEL BIZOT,251 AVENUE DAUMESNIL - 75012 PARIS,48.8374904465, 2.4018255858,
5034,05034 - CENSIER,21 RUE CENSIER - 75005 PARIS,48.8405086637, 2.35371355203,
22002,22002 - ARGENSON (NEUILLY),44 BOULEVARD D'ARGENSON - 92200 NEUILLY,48.8886487736, 2.26390460269,
9037,09037 - CLICHY PARME,01 RUE DE PARME - 75009 PARIS,48.8812664242, 2.32819709345,
10039,10039 - SAMBRE ET MEUSE,37 RUE SAMBRE ET MEUSE - 75010 PARIS,48.8744056662, 2.373807238,
15048,15048 - OLIVIER DE SERRE,PLACE AMEDEE GIORDANI - 75015 PARIS,48.8305456694, 2.2920463967,
42007,42007 - PIERRE ET MARIE CURIE (IVRY),Angle Avenue de Verdun et rue Pierre et Marie Curie - 94200 IVRY,48.8128905615, 2.37065026342,
8028,08028 - HOUSSAYE,1 RUE ARSENE HOUSSAYE - 75008 PARIS,48.8734340814, 2.29770677798,
22010,22010 - DE GAULLE 4 (NEUILLY),72 AVENUE CHARLES DE GAULLE - 92200 NEUILLY SUR SEINE,48.881674446, 2.27117749892,
12035,12035 - MADAGASCAR,4 RUE DE MADAGASCAR - 75012 PARIS,48.8347058597, 2.39711155265,
16007,16007 - LONGCHAMP,4 RUE DE LONGCHAMP - 75016 PARIS,48.8649104486, 2.292519101,
34007,34007 - ROSIERS (SAINT OUEN),43-45 RUE BLANQUI / RUE DES ROSIERS - 93400 SAINT OUEN,48.9053622514, 2.3373896485,
16116,16116 - GEORGES SAND,23 rue Georges Sand - 75016 PARIS,48.8498691876, 2.26825738753,
21309,21309 - CRESSON 2 (ISSY LES MOULINEAUX),1 BIS AVENUE VICTOR CRESSON - 92130 ISSY LES MOULINEAUX,48.8237184777, 2.27225445406,
904,00904 -17/19 PLACE JOFFRE / ECOLE MILITAIRE,ECOLE MILITAIRE-AVENUE DE LA MOTTE PICQUET - 75007 PARIS,48.8521809, 2.3019186,
35010,35010 - GERVAIS (PANTIN),1-3 RUE DU PRE SAINT GERVAIS - 93500 PANTIN,48.8910789763, 2.40277551969,
43010,43010 - JARRY (VINCENNES),139 RUE DE LA JARRY - 94300 VINCENNES,48.849744957, 2.45196030631,
10038,10038 - COLONEL FABIEN,69 RUE DE LA GRANGE AUX BELLES - 75010 PARIS,48.8775200285, 2.36979124508,
20024,20024 - GAMBETTA - PÈRE LACHAISE,11 RUE MALTE BRUN - 75020 PARIS,48.8642956962, 2.39822866728,
6018,06018 - MICHELET ASSAS,13 RUE MICHELET - 75006 PARIS,48.842540966, 2.33506788557,
14120,14120 - JOURDAN BARBOUX,7 RUE HENRI BARBOUX - 75014 PARIS,48.8219553065, 2.32680686991,
43006,43006 - MINIMES (VINCENNES),30 AVENUE DES MINIMES - 94300 VINCENNES,48.8414868563, 2.43079345113,
14029,14029 - GERGOVIE VERCINGETORIX,112 RUE VERCINGETORIX - 75014 PARIS,48.8342592499, 2.31339164711,
5013,05013 - ULM ERASME,13 RUE ERASME - 75005 PARIS,48.8425479497, 2.34459664993,
33012,33012 - LANDY (AUBERVILLIERS),FACE 2 RUE DU LANDY - 93300 AUBERVILLIERS,48.9151561828, 2.37642400951,
7004,07004 - RASPAIL VARENNE,FACE 28 BOULEVARD RASPAIL - 75007 PARIS,48.8532616686, 2.32631980638,
20032,20032 - AMANDIERS,55 RUE DES CENDRIERS - 75020 PARIS,48.866295106, 2.38935041243,
10024,10024 - BUISSON SAINT LOUIS,2 RUE DU BUISSON SAINT LOUIS - 75010 PARIS,48.8718258899, 2.37220322486,
32605,32605 - HORTENSIAS (LES LILAS),1 ALLEE DES HORTENSIAS - 93260 LES LILAS,48.8821730942, 2.42327263606,
9108,09108 - ROCHECHOUART MAUBEUGE,25 RUE DE ROCHECHOUART - 75009 PARIS,48.877890015, 2.34478560299,
13009,13009 - BLANQUI CORVISART,46 BOULEVARD AUGUSTE BLANQUI - 75013 PARIS,48.8299837107, 2.35040358782,
14001,14001 - EDGAR QUINET,13 BOULEVARD EDGAR QUINET - 75014 PARIS,48.8411562165, 2.32444878952,
3009,03009 - TEMPLE 113,76 RUE DU TEMPLE - 75003 PARIS,48.8615811577, 2.35660934144,
14104,14104 - LOSSERAND BOYER-BARRET,4 RUE BOYER BARRET - 75014 PARIS,48.833139, 2.317377,
12012,12012 - REUILLY DIDEROT,71 BOULEVARD DIDEROT - 75012 PARIS,48.8472963106, 2.38570767222,
32602,32602 - POULMARCH (LES LILAS),7 RUE JEAN POULMARCH - 93260 LES LILAS,48.8794000532, 2.41616066183,
17028,17028 - PORTE DE COURCELLE,34 BOULEVARD DE REIMS - 75017 PARIS,48.8888000206, 2.29631993184,
18101,18101 - CHAMPIONNET,32 RUE CHAMPIONNET - 75018 PARIS,48.8954703704, 2.34986545092,
14110,14110 - ABBE CARTON,89 RUE DE L'ABBE CARTON - 75014 PARIS,48.8277462661, 2.32071409809,
19011,19011 - ROUVET DAMPIERRE,2 RUE ROUVET - 75019 PARIS,48.89338005, 2.3849997569,
31004,31004 - PARIS 2 (MONTREUIL),175/179 RUE DE PARIS - 93100 MONTREUIL,48.8555013129, 2.42205573361,
16130,16130 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 2,AVENUE LOUIS BARTHOU / PLACE DE LA COLOMBIE - 75016 PARIS,48.863757931, 2.26750468357,
13118,13118 - PATAY REGNAULT,36-38 RUE REGNAULT - 75013 PARIS,48.8243428569, 2.37606009169,
21110,21110 - VILLENEUVE (CLICHY),FACE 51 RUE VILLENEUVE - 92110 CLICHY,48.9055031145, 2.31082038171,
5107,05107 - PONTOISE,1 RUE DE PONTOISE - 75005 PARIS,48.8504580092, 2.35245427549,
8103,08103 - D'ARTOIS BERRY,31 RUE D'ARTOIS - 75008 PARIS,48.8737943184, 2.30629955027,
43004,43004 - MONTREUIL (VINCENNES),43 RUE DE MONTREUIL - 94300 VINCENNES,48.8504183668, 2.43451378622,
2009,02009 - BOURSE,1 RUE DES FILLES SAINT THOMAS - 75002 PARIS,48.8688516894, 2.33973140109,
8036,08036 - RIO,39 RUE DE LISBONNE - 75008 PARIS,48.8774556768, 2.30969422142,
20041,20041 - BELLEVILLE,116 BD DE BELLEVILLE - 75020 PARIS,48.8711994314, 2.37799433829,
20103,20103 - LE VAU BERTEAUX,24 RUE LE VAU - 75020 PARIS,48.8680343904, 2.41103061245,
19020,19020 - MANIN HAUTPOUL,4-6 RUE GOUBET - 75019 PARIS,48.8846620656, 2.39020968745,
11016,11016 - PHILIPPE AUGUSTE,5 RUE DU PASSAGE PHILIPPE AUGUSTE - 75011 PARIS,48.8518182, 2.39325537631,
19102,19102 - BELLEVILLE RAMPAL,4 RUE DE RAMPAL - 75019 PARIS,48.8731526239, 2.37985561063,
21705,21705 - HUGO (VANVES),11 AVENUE VICTOR HUGO - 92170 VANVES,48.8235996443, 2.28881972951,
42016,42016 - CURIE (IVRY),1 BIS RUE PIERRE ET MARIE CURIE - 94200 IVRY,48.8158473928, 2.37694379547,
17038,17038 - ARGENTINE,42 AVENUE DE LA GRANDE ARMEE - 75017 PARIS,48.8761743895, 2.28824740509,
8110,08110 - STOCKOLM ROME,6 RUE DE STOCKOLM - 75008 PARIS,48.8771119188, 2.32232932087,
13032,13032 - MASSENA,163 AVENUE D'ITALIE - 75013 PARIS,48.8198946181, 2.35943293847,
11104,11104 - CHARONNE DU BUREAU,170 RUE DE CHARONNE - 75011 PARIS,48.8559437796, 2.39253252663,
21502,21502 - VERDUN (SURESNES),18 BIS RUE DE VERDUN / COUR MADELAINE - 92150 SURESNES,48.8710030415, 2.22747747677,
17027,17027 - PEREIRE LEVALLOIS,121 BOULEVARD PEREIRE - 75017 PARIS,48.8852633137, 2.2982864668,
33013,33013 - RECHAUSSIERE (AUBERVILLIERS),52 RUE LEOPOLD RECHOSSIERE - 93300 AUBERVILLIERS,48.9145061128, 2.39105149688,
19034,19034 - PANTIN,20 AVENUE DE LA PORTE DE PANTIN - 75019 PARIS,48.8903419552, 2.39781364219,
7011,07011 - ST DOMINIQUE,30 BIS RUE LAS CASES - 75007 PARIS,48.859068395, 2.31862422113,
31003,31003 - PARIS (MONTREUIL),237-241 RUE DE PARIS - 93100 MONTREUIL,48.8549113324, 2.41877242976,
9006,09006 - TRUDAINE ROCHECHOUART,81 RUE DUNKERQUE - 75009 PARIS,48.8821076344, 2.34626199854,
22004,22004 - CHARLES DE GAULLE (NEUILLY),162 AVENUE CHARLES DE GAULLE - 92200 NEUILLY,48.8847072934, 2.26153081999,
8027,08027 - MAIRIE DU 8 ÈME,28 RUE DE MADRID - 75008 PARIS,48.8779840275, 2.31840486278,
21304,21304 - BLUM (ISSY LES MOULINEAUX),FACE 2 PLACE LEON BLUM - 92100 ISSY LES MOULINEAUX,48.8209551079, 2.26073641335,
18039,18039 - EOLE,41 RUE D'AUBERVILLIERS - 75018 PARIS,48.8870212034, 2.36688624824,
14002,14002 - RASPAIL QUINET,FACE 4 BD EDGAR QUINET - 75014 PARIS,48.8391991672, 2.32955509721,
31707,31707 - VAILLANT (BAGNOLET),FACE 70 RUE EDOUARD VAILLANT - 93170 BAGNOLET,48.8583956785, 2.414860628,
6016,06016 - DANTON,11 RUE DANTON - 75006 PARIS,48.8523930093, 2.34144252247,
14012,14012 - SIBELLE ALESIA,FACE 2 AVENUE DE LA SIBELLE - 75014 PARIS,48.8267039412, 2.33863632416,
15106,15106 - GRENELLE VIOLET (PROP3),BOULEVARD DE GRENELLE - 75015 PARIS,48.8499211019, 2.29466057588,
21208,21208 - CARVES (MONTROUGE),67 RUE CARVES ANGLE AVENUE HENRI GINOUX - 92120 MONTROUGE,48.8130809114, 2.31978793669,
31009,31009 - DE GAULLE (MONTREUIL),13/15 PLACE DU GENERAL DE GAULLE - 93100 MONTREUIL,48.8688123639, 2.43297479522,
21704,21704 - REPUBLIQUE (VANVES),2 RUE DE LA REPUBLIQUE - 92170 VANVES,48.8217026999, 2.28539562483,
9003,09003 - PLACE BARBÈS,PLACE BARBES - 75009 PARIS,48.8836531972, 2.34904085503,
17032,17032 - ESPACE CHAMPERRET,12 RUE JEAN OESTREICHER - 75017 PARIS,48.8865709934, 2.28861234498,
9031,09031 - PROVENCE,69 RUE DE PROVENCE - 75009 PARIS,48.8742844754, 2.33297651156,
20034,20034 - SORBIER - MÉNILMONTANT,1 RUE SORBIER - 75020 PARIS,48.8685264711, 2.38979540954,
19103,19103 - MANIN CARRIERES,139 RUE MANIN - 75019 PARIS,48.884770858, 2.3920931199,
3002,03002 - SAINT GILLES,26 RUE SAINT GILLES - 75003 PARIS,48.8581589568, 2.3647149921,
18008,18008 - SQUARE LEON,FACE 36 RUE CAVE - 75018 PARIS,48.8866670264, 2.35321307162,
11018,11018 - SAINT MAUR AVENUE DE LA REPUBLIQUE,87 RUE DE SAINT MAUR - 75011 PARIS,48.8642116747, 2.37825584151,
14114,14114 - PLACE DE CATALOGNE,4 RUE ALAIN - 75014 PARIS,48.8372933094, 2.31748293064,
42208,42208 - PARIS 4 (CHARENTON),178 RUE DE PARIS - 94220 CHARENTON,48.8294214717, 2.40164810556,
21109,21109 - GUICHET (CLICHY),12BIS RUE DU GUICHET - 92110 CLICHY,48.905137004, 2.30250316058,
12014,12014 - NATION,16 PLACE DE LA NATION SUR TPC - 75012 PARIS,48.8473018, 2.39552056486,
12112,12112 - CHARENTON JARDINIER,311-313 RUE DE CHARENTON - 75012 PARIS,48.8338217729, 2.39469266411,
42505,42505 - FREROT (GENTILLY),37 RUE CHARLES FREROT - 94250 GENTILLY,48.815768792, 2.35047619893,
18035,18035 - PORTE MONTMARTRE,FACE 66 RUE RENE BINET - 75018 PARIS,48.8991359901, 2.33689345356,
8050,08050 - BOETIE PONTHIEU,116 RUE DE LA BOETIE - 75008 PARIS,48.8715127415, 2.30748756442,
9024,09024 - LAFAYETTE TAITBOUT,27 RUE TAITBOUT - 75009 PARIS,48.8733858054, 2.33529683977,
21301,21301 - SAINT VINCENT (ISSY LES MOULINEAUX),21 RUE SAINT VINCENT - 92130 ISSY LES MOULINEAUX,48.8194899939, 2.25386941996,
8101,08101 - LONDRES AMSTERDAM,42 RUE DE LONDRES - 75008 PARIS,48.8780344615, 2.32648354097,
42001,42001 - VANZUPPE-PAUL VAILLANT COUTURIER (IVRY),FACE 4 BD PAUL VAILLANT COUTURIER - 94200 IVRY,48.82057, 2.3952015,
14007,14007 - SAINT JACQUES FERRUS,1 RUE FERRUS - 75014 PARIS,48.83136668, 2.34081188215,
17111,17111 - LEMERCIER,109 RUE LEMERCIER - 75017 PARIS,48.8900204961, 2.3175909299,
2021,02021 - CLERY,4 RUE DE CLERY - 75002 PARIS,48.8674674415, 2.34452661511,
16032,16032 - EGLISE D AUTEUIL,PLACE DE L'EGLISE D'AUTEUIL - 75016 PARIS,48.8474984177, 2.26848387135,
18045,18045 - GANNERON,2 RUE PIERRE GINIER - 75018 PARIS,48.8866271486, 2.32629368932,
12125,12125 - PYRAMIDE ENTRÉE PARC FLORAL,PYRAMIDE ENTREE PARC FLORAL - 75012 PARIS,48.8370614929, 2.44044666425,
3010,03010 - BEAUBOURG,46 RUE BEAUBOURG - 75003 PARIS,48.8624649804, 2.35423678142,
12111,12111 - DECAEN CANNEBIERE,73 RUE CLAUDE DECAEN - 75012 PARIS,48.8376141704, 2.3972537822,
18009,18009 - LEPINE,12 RUE JEAN FRANCOIS LEPINE - 75018 PARIS,48.886114668, 2.35685562753,
5007,05007 - ECOLES CARMES,39 RUE DES ECOLES - 75005 PARIS,48.8489190079, 2.34720132952,
9038,09038 - SQUARE BERLIOZ,50 BIS RUE DOUAI - 75009 PARIS,48.8832078412, 2.33084994903,
22406,22406 - MOQUET (MALAKOFF),81 RUE GUY MOQUET - 92240 MALAKOFF,48.8152498542, 2.29800015658,
18013,18013 - CHATEAU ROUGE,28 RUE POULET - 75018 PARIS,48.8877817707, 2.35051773822,
1023,01023 - ANDRE MALRAUX MUSEE DU LOUVRE,165 RUE SAINT HONORE - 75001 PARIS,48.86349702, 2.33484632755,
14019,14019 - SARETTE GENERAL LECLERC,58 RUE SARRETTE - 75014 PARIS,48.8250308529, 2.3264128694,
34005,34005 - LESENNE (SAINT OUEN),44 RUE ADRIEN LESENNE - 93400 SAINT OUEN,48.9025532782, 2.3482749363,
6030,06030 - ASSAS-VAUGIRARD,22 RUE D'ASSAS - 75006 PARIS,48.848468864, 2.32899674681,
17036,17036 - AVENUE DE TERNES,2-4 PLACE TRISTAN BERNARD - 75017 PARIS,48.8794928867, 2.29149818491,
31012,31012 - CARNOT (MONTREUIL),35/37 RUE CARNOT - 93100 MONTREUIL,48.855810311, 2.44152044245,
11041,11041 - SAINT AMBROISE,2 RUE LACHARRIERE - 75011 PARIS,48.8608207061, 2.37563652587,
16040,16040 - EXELMANS,73 BIS BOULEVARD EXELMANS - 75016 PARIS,48.8431044947, 2.25982139174,
21020,21020 - REPUBLIQUE 2 (BOULOGNE-BILLANCOURT),28 Bd de la République 92100 BOULOGNE BILLANCOURT,48.8319998154, 2.25371998801,
19002,19002 - TANGER,45 & 48 RUE RIQUET - 75019 PARIS,48.8893514535, 2.37077448806,
16122,16122 - MUETTE NEUILLY,ROUTE DE LA MUETTE A NEUILLY - 75016 PARIS,48.8800796431, 2.25857658988,
7020,07020 - CLER,FACE 3 RUE DU CHAMP DE MARS - 75007 PARIS,48.8566411001, 2.30659853411,
35014,35014 - DE GAULLE (PANTIN),139 AVENUE JEAN LOLIVE / MAIL CHARLES DE GAULLE - 93500 PANTIN,48.8932686647, 2.41271573339,
15111,15111 - SERRES,48 RUE OLIVIER DE SERRES - 75015 PARIS,48.8346588628, 2.29578948032,
20017,20017 - RUE SAINT BLAISE,69 RUE SAINT BLAISE - 75020 PARIS,48.85697494, 2.40884245741,
12024,12024 - GARE DE BERCY,GARE DE BERCY - ANGLE RUE CORBINEAU - 75012 PARIS,48.83976, 2.38241,
14033,14033 - DAGUERRE GASSENDI,31 RUE FROIDEVAUX - 75014 PARIS,48.8356804442, 2.32829082205,
11044,11044 - RICHARD LENOIR VOLTAIRE NORD,FACE 104 BOULEVARD RICHARD LENOIR - 75011 PARIS,48.8634319896, 2.37120861796,
35001,35001 - JAURES 1 (PANTIN),168 AVENUE JEAN JAURES - 93500 PANTIN,48.9101370951, 2.39932563331,
15105,15105 - SUFFREN FÉDÉRATION,84 RUE DE LA FEDERATION - 75015 PARIS,48.8527667435, 2.29787643147,
17002,17002 - LA FOURCHE RUE DE LA CONDAMINE,4 RUE DE LA CONDAMINE - 75017 PARIS,48.8879013455, 2.32440044544,
18030,18030 - SIMPLON,1 RUE JOSEPH DIJON - 75018 PARIS,48.8937342775, 2.3475179666,
8034,08034 - HAUSSMANN COURCELLES,49 RUE DE BERRI - 75008 PARIS,48.87481039, 2.30831406419,
12017,12017 - ST MANDE NETTER,82 AVENUE SAINT MANDE - 75012 PARIS,48.8446346263, 2.40509982632,
14011,14011 - ALESIA SARRETTE,6 RUE SARRETTE - 75014 PARIS,48.827525292, 2.33172937899,
20018,20018 - HARPIGNIES,2 RUE HARPIGNIES- 75020 PARIS,48.8586216694, 2.40994255388,
11019,11019 - CHARONNE PHILIPPE AUGUSTE,156 RUE DE CHARONNE - 75011 PARIS,48.855603162, 2.39054639062,
12038,12038 - BEL AIR,FACE 12 BOULEVARD PICPUS - 75012 PARIS,48.8399887889, 2.40052566855,
19109,19109 - PLACE DU MAROC,27 RUE DE TANGER - 75019 PARIS,48.8862334174, 2.3688563905,
15025,15025 - AMETTE,26 RUE DUPLEIX - 75015 PARIS,48.8514541821, 2.29671030093,
41603,41603 - PASTEUR (SAINT MANDE),AVENUE PASTEUR/AVENUE DE PARIS - 94160 SAINT MANDE,48.8457792192, 2.42377059524,
20047,20047 - COURS DE VINCENNES BD DAVOUT,107 COURS DE VINCENNES - 75020 PARIS,48.8473310531, 2.4103900082,
4018,04018 - RIVOLI SEBASTOPOL,1 RUE SAINT BON - 75004 PARIS,48.8579996433, 2.35021728098,
14009,14009 - COTY TOMBE D'ISSOIRE,49 RUE DE LA TOMBE D'ISSOIRE - 75014 PARIS,48.8305559994, 2.33378329803,
16010,16010 - BELLES FEUILLES,4 RUE DES BELLES FEUILLES - 75016 PARIS,48.8658554964, 2.28285990898,
16025,16025 - FONTAINE RAYNOUARD,4 RUE JEAN DE LA FONTAINE - 75016 PARIS,48.8527869441, 2.27558058419,
1003,01003 - RIVOLI SAINT DENIS,7 RUE SAINT DENIS - 75001 PARIS,48.8591502873, 2.34762008768,
16101,16101 - MALAKOFF,161 AVENUE MALAKOFF - 75016 PARIS,48.8766926874, 2.28345759338,
10114,10114 - HOPITAL SAINT LOUIS,12 BIS RUE DE LA GRANGE AUX BELLES - 75010 PARIS,48.8747949948, 2.36666943698,
41302,41302 - CHARLES DE GAULLE (NOGENT),FACE AU 60 AVENUE CHARLES DE GAULLES - 94130 NOGENT SUR MARNE,48.8364811292, 2.47946426871,
12102,12102 - DIDEROT BERCY,224 RUE DE BERCY - 75012 PARIS,48.8461880015, 2.37040616152,
1001,01001 - ILE DE LA CITE PONT NEUF,41 QUAI DE L'HORLOGE - 75001 PARIS,48.8570916352, 2.34174799516,
16033,16033 - MICHEL ANGE AUTEUIL,85 RUE JEAN DE LA FONTAINE - 75016 PARIS,48.8484276137, 2.26525382116,
15067,15067 - DESAIX,23 RUE DESAIX - 75015 PARIS,48.8528046049, 2.29307702986,
13053,13053 - CHEVALERET TOLBIAC,56 RUE CHEVALERET - 75013 PARIS,48.8294101346, 2.37593455801,
17043,17043 - PLACE GENERAL KOENIG,10 RUE BELIDOR - 75017 PARIS,48.8802336276, 2.28538067947,
15021,15021 - CROIX NIVERT,DEV 2 RUE JOSEPH LOUVILLE - 75015 PARIS,48.8448064217, 2.29757200598,
16123,16123 - MAHATMA GANDHI,Avenue du Mahatma Gandhi face à la Fondation Louis Vuitton dans le Bois de Boulogne - 75016 PARIS,48.876356, 2.264205,
21005,21005 - MORIZET (BOULOGNE-BILLANCOURT),20 AVENUE ANDRE MORIZET - 92100 BOULOGNE-BILLANCOURT,48.8349539797, 2.2416882471,
18025,18025 - MAIRIE DU 18 EME,81 RUE MONT-CENIS - 75018 PARIS,48.8929256534, 2.34451792116,
43401,43401 - GARE RER (JOINVILLE),PARC DU STATIONNEMENT / GARE RER - 94340 JOINVILLE-LE-PONT,48.8199541012, 2.4640255047,
9101,09101 - CADET LA FAYETTE,24-26 RUE CADET - 75009 PARIS,48.8756396718, 2.34352359155,
20132,20132 - REUNION,4 RUE DE LA REUNION - 75020 PARIS,48.852566752, 2.40392806871,
19016,19016 - OURCQ,78 RUE D'HAUTPOUL - 75019 PARIS,48.8863936794, 2.38654145444,
21111,21111 - LERICHE (CLICHY),14 RUE DU PROFESSEUR RENE LERICHE - 92110 CLICHY,48.908110383, 2.30751971008,
13016,13016 - PRIMO LEVI,9 RUE PRIMO LEVI - 75013 PARIS,48.8309484485, 2.37965351593,
20021,20021 - PRAIRIE L INDRE,2 RUE DE L'INDRE - 75020 PARIS,48.8627264627, 2.403351311,
2011,02011 - BIBLIOTHEQUE NATIONALE,71 RUE DE RICHELIEU - 75002 PARIS,48.8682998892, 2.33808978228,
11036,11036 - JULES FERRY FAUBOURG DU TEMPLE,FACE 28 RUE JULES FERRY - 75011 PARIS,48.8684101048, 2.36784149724,
22403,22403 - BROSSOLETTE (MALAKOFF),FACE 35 AVENUE PIERRE BROSSOLETTE - 92240 MALAKOFF,48.8218356479, 2.31345860825,
34004,34004 - VOLTAIRE (SAINT OUEN),1 RUE VOLTAIRE - 93400 SAINT OUEN,48.9024997605, 2.34224814466,
13041,13041 - PORTE D'IVRY,4 AVENUE D'IVRY - 75013 PARIS,48.821962441, 2.36852869997,
16003,16003 - ANDRE MAUROIS,2 BIS BOULEVARD ANDRE MAUROIS - 75016 PARIS,48.8779308172, 2.27895982497,
7017,07017 - LA TOUR MAUBOURG,1 AVENUE DE LA MOTTE PICQUET - 75007 PARIS,48.8572764983, 2.31025792753,
15063,15063 - SAINT CHARLES - CONVENTION,59 RUE DE LA CONVENTION - 75015 PARIS,48.8432953589, 2.28320900002,
13109,13109 - BRILLAT SAVARIN,16 RUE BRILLAT SAVARIN - 75013 PARIS,48.8222030963, 2.35042203291,
17020,17020 - NICARAGUA,49 RUE JOUFFROY D'ABBANS - 75017 PARIS,48.8850699437, 2.30708321666,
19110,19110 - MACDONALD,180 Boulevard Macdonald - 75019 PARIS,48.89869, 2.3755,
7002,07002 - VANEAU,86 RUE VANEAU - 75007 PARIS,48.8485776076, 2.32041739312,
9111,09111 - LA FAYETTE PROVENCE,28 RUE DE LA VICTOIRE - 75009 PARIS,48.8751437349, 2.33811850514,
15029,15029 - EMERIAU,27 RUE EMERIAU - 75015 PARIS,48.8506147509, 2.28725016347,
6014,06014 - PONT DE LODI DAUPHINE,7 RUE DU PONT DE LODI - 75006 PARIS,48.8552968986, 2.33994730757,
6028,06028 - ODEON QUATRE VENTS,6 RUE DES QUATRE VENTS - 75006 PARIS,48.8517513745, 2.33816169513,
20022,20022 - PORTE DE BAGNOLET,1 RUE GEO CHAVEZ - 75020 PARIS,48.86508, 2.40799,
